1899 13838
1154 1157 1.0
1155 105 3.0
1155 332 6.0
1155 760 2.0
1156 4 4.0
1156 314 3.0
1156 327 1.0
1156 337 1.0
1156 377 1.0
1156 539 1.0
1156 619 3.0
1156 631 5.0
1156 646 1.0
1156 801 1.0
1156 967 1.0
1156 1066 1.0
1156 1172 1.0
1157 7 2.0
1157 10 1.0
1157 40 24.0
1157 43 2.0
1157 44 13.0
1157 55 2.0
1157 60 4.0
1157 63 1.0
1157 67 1.0
1157 70 1.0
1157 78 3.0
1157 97 6.0
1157 102 2.0
1157 119 2.0
1157 169 2.0
1157 196 13.0
1157 210 1.0
1157 215 1.0
1157 216 3.0
1157 218 1.0
1157 301 1.0
1157 303 1.0
1157 443 1.0
1157 445 1.0
1157 461 3.0
1157 468 3.0
1157 476 6.0
1157 581 4.0
1157 582 2.0
1157 588 5.0
1157 623 2.0
1157 659 4.0
1157 704 1.0
1157 709 1.0
1157 761 2.0
1157 797 1.0
1157 825 1.0
1157 838 1.0
1157 841 1.0
1157 866 2.0
1157 877 2.0
1157 914 15.0
1157 947 2.0
1157 986 2.0
1157 1005 1.0
1157 1015 4.0
1157 1066 1.0
1157 1067 1.0
1157 1155 4.0
1157 1160 1.0
1157 1177 2.0
1157 1190 1.0
1157 1202 1.0
1157 1230 1.0
1157 1276 1.0
1157 1277 11.0
1157 1278 2.0
1157 1281 1.0
1158 280 2.0
1158 692 9.0
1159 447 1.0
1159 797 2.0
1159 1158 1.0
1160 218 1.0
1160 300 1.0
1160 447 12.0
1161 325 1.0
1161 336 1.0
1161 447 1.0
1161 1487 1.0
1162 274 1.0
1162 447 4.0
1163 447 1.0
1164 348 1.0
1164 447 3.0
1165 77 1.0
1165 84 1.0
1165 178 2.0
1165 325 1.0
1165 332 6.0
1165 344 5.0
1165 346 1.0
1165 347 1.0
1165 350 1.0
1165 365 1.0
1165 447 1.0
1165 536 2.0
1165 612 3.0
1165 613 2.0
1165 736 1.0
1165 837 1.0
1165 989 2.0
1165 990 3.0
1165 1105 2.0
1165 1267 1.0
1165 1400 3.0
1165 1532 2.0
1166 58 1.0
1166 125 1.0
1166 332 2.0
1166 337 1.0
1166 447 6.0
1166 536 7.0
1166 748 1.0
1166 810 2.0
1166 978 1.0
1166 1028 1.0
1167 21 6.0
1167 141 1.0
1167 447 5.0
1168 447 1.0
1168 1565 2.0
1169 447 3.0
1169 526 2.0
1169 740 1.0
1169 1124 1.0
1170 59 1.0
1170 90 3.0
1170 120 3.0
1170 316 1.0
1170 363 3.0
1170 480 2.0
1170 644 13.0
1170 841 2.0
1170 951 1.0
1170 959 2.0
1170 1028 3.0
1170 1442 4.0
1170 1524 2.0
1170 1651 5.0
1171 132 1.0
1171 321 2.0
1171 805 1.0
1172 944 2.0
1172 1368 1.0
1173 11 2.0
1173 460 2.0
1174 11 3.0
1174 354 2.0
1174 787 6.0
1175 12 1.0
1177 232 1.0
1177 292 1.0
1177 541 2.0
1177 557 1.0
1177 676 1.0
1177 1365 1.0
1178 70 6.0
1178 557 1.0
1178 1118 1.0
1179 194 1.0
1179 448 1.0
1179 947 1.0
1179 1287 2.0
1181 280 2.0
1181 968 1.0
1181 1245 8.0
1182 51 1.0
1182 175 1.0
1182 228 1.0
1182 338 1.0
1182 449 2.0
1183 227 1.0
1183 295 2.0
1183 305 2.0
1183 321 1.0
1183 449 6.0
1183 462 1.0
1183 528 2.0
1183 548 1.0
1183 630 1.0
1183 695 1.0
1183 762 4.0
1183 886 1.0
1183 1048 1.0
1183 1500 2.0
1184 484 2.0
1185 71 3.0
1185 80 1.0
1185 107 1.0
1185 108 4.0
1185 150 10.0
1185 168 1.0
1185 310 1.0
1185 335 1.0
1185 348 1.0
1185 356 1.0
1185 367 2.0
1185 380 1.0
1185 386 2.0
1185 392 1.0
1185 419 1.0
1185 449 4.0
1185 467 6.0
1185 493 2.0
1185 511 1.0
1185 516 7.0
1185 533 1.0
1185 563 1.0
1185 578 4.0
1185 612 1.0
1185 631 1.0
1185 900 1.0
1185 995 1.0
1185 1000 1.0
1185 1089 1.0
1185 1102 1.0
1185 1300 7.0
1185 1711 1.0
1185 1828 2.0
1185 1864 2.0
1185 1865 1.0
1185 1866 1.0
1186 65 5.0
1186 116 4.0
1186 162 1.0
1186 227 3.0
1186 290 2.0
1186 351 2.0
1186 392 2.0
1186 449 1.0
1186 451 1.0
1186 465 2.0
1186 473 2.0
1186 516 1.0
1186 642 1.0
1186 673 2.0
1186 892 1.0
1186 1092 3.0
1186 1837 1.0
1192 51 1.0
1194 51 5.0
1194 61 1.0
1194 108 3.0
1194 207 1.0
1194 447 1.0
1194 725 1.0
1195 461 7.0
1195 1477 2.0
1196 51 2.0
1197 51 1.0
1197 332 1.0
1197 646 1.0
1198 105 4.0
1198 321 2.0
1198 467 3.0
1198 473 2.0
1198 548 1.0
1198 748 15.0
1198 876 1.0
1198 1088 2.0
1198 1742 1.0
1201 786 2.0
1202 51 7.0
1202 343 2.0
1202 388 1.0
1202 1808 2.0
1203 51 1.0
1204 51 9.0
1204 68 2.0
1204 83 5.0
1204 108 6.0
1204 129 1.0
1204 150 1.0
1204 155 5.0
1204 332 1.0
1204 392 2.0
1204 405 7.0
1204 449 1.0
1204 493 2.0
1204 509 5.0
1204 857 1.0
1204 1205 2.0
1204 1649 2.0
1204 1855 1.0
1205 478 5.0
1205 505 1.0
1205 639 1.0
1205 1246 1.0
1205 1856 1.0
1206 51 12.0
1206 412 1.0
1206 418 8.0
1206 633 1.0
1206 740 2.0
1206 1883 1.0
1208 18 4.0
1208 48 2.0
1208 184 1.0
1208 196 4.0
1208 215 2.0
1208 237 2.0
1208 238 2.0
1208 468 1.0
1208 471 2.0
1208 476 2.0
1208 576 5.0
1208 626 1.0
1208 708 3.0
1208 711 1.0
1208 868 3.0
1208 918 4.0
1209 207 1.0
1209 268 1.0
1209 316 1.0
1209 322 1.0
1209 332 1.0
1209 348 1.0
1209 590 1.0
1209 632 1.0
1209 651 1.0
1209 1089 6.0
1209 1124 1.0
1209 1208 2.0
1209 1326 1.0
1209 1488 1.0
1210 284 1.0
1210 451 1.0
1210 761 4.0
1212 59 9.0
1212 284 2.0
1212 468 2.0
1212 583 4.0
1212 641 1.0
1212 1254 4.0
1214 6 2.0
1214 134 1.0
1214 148 1.0
1214 174 2.0
1214 178 1.0
1214 180 4.0
1214 204 3.0
1214 209 1.0
1214 228 1.0
1214 232 6.0
1214 285 2.0
1214 287 4.0
1214 291 7.0
1214 327 1.0
1214 333 2.0
1214 343 2.0
1214 357 1.0
1214 359 1.0
1214 363 1.0
1214 364 6.0
1214 370 9.0
1214 372 1.0
1214 376 1.0
1214 377 3.0
1214 386 6.0
1214 387 1.0
1214 388 3.0
1214 392 4.0
1214 400 1.0
1214 407 7.0
1214 409 1.0
1214 411 1.0
1214 413 2.0
1214 414 3.0
1214 419 2.0
1214 458 1.0
1214 466 1.0
1214 486 7.0
1214 504 3.0
1214 547 3.0
1214 553 3.0
1214 558 5.0
1214 636 1.0
1214 647 2.0
1214 651 5.0
1214 657 1.0
1214 736 5.0
1214 779 3.0
1214 794 3.0
1214 857 1.0
1214 890 1.0
1214 978 1.0
1214 1088 1.0
1214 1108 1.0
1214 1113 1.0
1214 1157 2.0
1214 1313 1.0
1214 1330 4.0
1214 1512 1.0
1214 1584 1.0
1214 1749 1.0
1214 1843 2.0
1214 1844 1.0
1215 45 3.0
1215 105 1.0
1215 332 1.0
1215 1216 1.0
1217 19 1.0
1217 20 2.0
1217 333 1.0
1217 340 13.0
1217 615 4.0
1217 1310 1.0
1223 232 1.0
1223 290 3.0
1223 636 1.0
1223 1577 1.0
1227 58 1.0
1231 5 1.0
1231 1347 1.0
1232 55 3.0
1232 72 1.0
1232 308 1.0
1232 309 2.0
1232 318 5.0
1232 325 1.0
1232 326 1.0
1232 348 1.0
1232 350 1.0
1232 451 5.0
1232 460 1.0
1232 467 1.0
1232 548 2.0
1232 617 1.0
1232 629 1.0
1232 632 1.0
1232 651 1.0
1232 748 7.0
1232 780 1.0
1232 796 2.0
1232 888 3.0
1232 951 2.0
1232 958 2.0
1232 981 1.0
1232 1103 1.0
1232 1110 1.0
1232 1118 1.0
1232 1157 9.0
1232 1477 1.0
1232 1532 3.0
1234 55 3.0
1234 451 4.0
1235 115 1.0
1235 972 6.0
1235 1090 1.0
1236 55 2.0
1236 332 3.0
1236 1272 7.0
1240 742 1.0
1241 82 1.0
1241 226 9.0
1241 295 7.0
1241 408 21.0
1241 457 3.0
1241 742 2.0
1242 743 5.0
1242 1156 1.0
1243 1242 1.0
1245 635 2.0
1245 1092 1.0
1245 1145 3.0
1245 1177 1.0
1245 1368 1.0
1246 66 3.0
1246 96 1.0
1246 138 3.0
1246 155 3.0
1246 160 1.0
1246 457 10.0
1246 691 1.0
1246 1307 1.0
1246 1316 1.0
1247 238 2.0
1247 290 2.0
1247 715 2.0
1247 1066 2.0
1248 88 1.0
1248 586 3.0
1248 715 22.0
1248 1066 1.0
1248 1190 4.0
1251 58 2.0
1253 43 2.0
1253 58 3.0
1253 104 1.0
1253 123 1.0
1253 312 1.0
1253 447 7.0
1253 451 1.0
1253 632 1.0
1253 646 1.0
1253 736 2.0
1253 943 1.0
1253 1078 1.0
1253 1444 4.0
1254 58 3.0
1254 76 1.0
1254 77 1.0
1254 87 1.0
1254 108 1.0
1254 204 1.0
1254 237 1.0
1254 266 1.0
1254 297 9.0
1254 307 1.0
1254 333 1.0
1254 336 1.0
1254 348 1.0
1254 451 4.0
1254 456 3.0
1254 458 2.0
1254 480 1.0
1254 520 2.0
1254 590 1.0
1254 617 1.0
1254 628 1.0
1254 646 1.0
1254 794 1.0
1254 1068 1.0
1254 1086 1.0
1254 1335 2.0
1254 1521 1.0
1257 58 11.0
1257 83 2.0
1257 274 2.0
1257 316 2.0
1257 325 1.0
1257 331 2.0
1257 348 2.0
1257 1353 1.0
1258 58 1.0
1258 468 3.0
1259 344 6.0
1260 352 2.0
1264 7 2.0
1264 58 4.0
1264 63 2.0
1264 67 12.0
1264 98 1.0
1264 104 1.0
1264 145 1.0
1264 340 4.0
1264 463 2.0
1264 596 1.0
1264 905 3.0
1264 1121 1.0
1264 1165 1.0
1264 1380 1.0
1264 1387 1.0
1265 623 2.0
1265 825 1.0
1267 903 1.0
1267 1042 1.0
1268 59 2.0
1268 107 3.0
1269 342 2.0
1269 1330 5.0
1271 59 2.0
1271 302 2.0
1272 59 5.0
1272 110 3.0
1272 115 1.0
1272 362 2.0
1272 731 5.0
1272 779 1.0
1272 905 1.0
1272 1473 1.0
1273 348 1.0
1273 519 2.0
1273 545 1.0
1273 745 1.0
1273 849 1.0
1273 981 1.0
1273 1274 1.0
1274 59 1.0
1274 65 2.0
1274 184 1.0
1275 246 2.0
1275 1227 3.0
1276 1283 1.0
1277 67 6.0
1278 71 2.0
1278 73 2.0
1278 303 1.0
1278 308 1.0
1278 314 4.0
1279 218 3.0
1279 316 1.0
1279 317 2.0
1279 339 4.0
1279 552 1.0
1279 1157 4.0
1280 87 1.0
1280 274 1.0
1280 309 2.0
1280 321 3.0
1280 344 11.0
1280 451 1.0
1280 536 1.0
1280 646 1.0
1280 748 1.0
1280 1157 1.0
1280 1230 1.0
1280 1382 3.0
1280 1400 2.0
1281 21 6.0
1281 128 2.0
1281 130 2.0
1281 344 3.0
1281 451 20.0
1281 480 1.0
1282 123 1.0
1282 220 2.0
1282 316 2.0
1282 332 1.0
1282 405 2.0
1282 609 1.0
1282 652 1.0
1282 1157 1.0
1283 874 1.0
1287 3 1.0
1287 44 4.0
1287 45 5.0
1287 47 1.0
1287 48 1.0
1287 51 1.0
1287 53 1.0
1287 63 4.0
1287 70 3.0
1287 76 1.0
1287 77 1.0
1287 84 1.0
1287 85 3.0
1287 87 3.0
1287 89 1.0
1287 202 5.0
1287 203 1.0
1287 204 4.0
1287 205 1.0
1287 207 1.0
1287 208 4.0
1287 214 1.0
1287 215 1.0
1287 216 2.0
1287 232 1.0
1287 238 1.0
1287 266 2.0
1287 276 1.0
1287 287 1.0
1287 290 1.0
1287 291 1.0
1287 293 2.0
1287 295 1.0
1287 305 2.0
1287 306 2.0
1287 309 3.0
1287 312 2.0
1287 314 6.0
1287 316 1.0
1287 318 4.0
1287 320 2.0
1287 324 1.0
1287 325 5.0
1287 332 1.0
1287 334 3.0
1287 336 1.0
1287 348 1.0
1287 350 1.0
1287 451 4.0
1287 452 3.0
1287 458 2.0
1287 459 4.0
1287 465 1.0
1287 468 2.0
1287 520 5.0
1287 521 2.0
1287 534 2.0
1287 557 1.0
1287 621 1.0
1287 626 1.0
1287 701 2.0
1287 708 2.0
1287 715 2.0
1287 735 1.0
1287 736 5.0
1287 737 1.0
1287 748 2.0
1287 749 2.0
1287 796 1.0
1287 798 3.0
1287 874 1.0
1287 876 1.0
1287 897 1.0
1287 898 1.0
1287 903 2.0
1287 951 14.0
1287 973 2.0
1287 1006 1.0
1287 1066 1.0
1287 1068 1.0
1287 1083 1.0
1287 1086 1.0
1287 1087 1.0
1287 1089 1.0
1287 1192 2.0
1287 1227 1.0
1287 1354 1.0
1287 1389 1.0
1287 1421 1.0
1287 1422 1.0
1287 1423 1.0
1287 1424 3.0
1287 1425 1.0
1287 1426 1.0
1288 66 1.0
1288 315 4.0
1289 84 1.0
1289 202 4.0
1289 205 2.0
1289 322 3.0
1289 759 1.0
1289 1444 6.0
1290 91 1.0
1290 95 1.0
1290 202 2.0
1290 460 2.0
1290 1007 1.0
1290 1111 6.0
1290 1119 1.0
1290 1402 1.0
1290 1406 2.0
1290 1550 1.0
1292 95 2.0
1292 202 2.0
1292 205 4.0
1292 633 1.0
1292 760 2.0
1292 772 1.0
1292 773 3.0
1292 1068 1.0
1292 1113 1.0
1293 104 3.0
1293 202 2.0
1293 456 1.0
1293 536 1.0
1293 748 2.0
1294 106 1.0
1294 202 3.0
1294 536 1.0
1295 60 3.0
1295 263 3.0
1295 919 1.0
1295 950 1.0
1295 955 4.0
1295 1363 1.0
1298 576 1.0
1298 596 1.0
1298 624 3.0
1298 669 2.0
1298 760 2.0
1298 1472 1.0
1300 60 2.0
1300 145 6.0
1300 1267 1.0
1301 61 1.0
1302 746 1.0
1302 990 1.0
1303 37 1.0
1303 51 1.0
1304 1305 1.0
1306 21 2.0
1306 107 1.0
1306 295 1.0
1307 105 1.0
1307 204 1.0
1307 295 1.0
1307 323 1.0
1307 388 1.0
1307 403 1.0
1307 426 1.0
1307 457 16.0
1307 509 2.0
1307 639 1.0
1307 642 1.0
1307 1737 1.0
1307 1738 1.0
1307 1739 2.0
1308 62 1.0
1309 69 1.0
1309 87 1.0
1309 91 3.0
1309 125 3.0
1309 317 2.0
1309 748 1.0
1309 796 1.0
1309 815 4.0
1309 1031 1.0
1309 1247 5.0
1309 1264 1.0
1309 1290 1.0
1309 1665 1.0
1310 197 3.0
1310 199 3.0
1310 210 1.0
1310 340 2.0
1310 1014 1.0
1310 1364 4.0
1311 105 2.0
1311 297 3.0
1312 342 1.0
1312 943 6.0
1313 211 2.0
1313 237 1.0
1313 244 2.0
1313 719 2.0
1313 762 2.0
1314 1046 1.0
1315 77 2.0
1315 576 2.0
1315 641 12.0
1316 137 3.0
1316 244 5.0
1316 456 6.0
1316 599 5.0
1316 641 2.0
1316 1406 4.0
1319 77 2.0
1319 150 2.0
1319 160 4.0
1319 162 7.0
1319 377 3.0
1319 387 6.0
1319 457 2.0
1319 599 1.0
1319 669 1.0
1319 774 1.0
1319 905 1.0
1320 1280 1.0
1322 807 1.0
1325 645 5.0
1325 1105 4.0
1325 1688 1.0
1326 24 2.0
1326 65 8.0
1326 75 1.0
1326 960 1.0
1326 1186 3.0
1326 1529 3.0
1330 641 19.0
1330 887 4.0
1330 1306 1.0
1332 21 7.0
1332 194 4.0
1332 204 2.0
1332 206 2.0
1332 207 12.0
1332 208 4.0
1332 213 1.0
1332 216 2.0
1332 228 1.0
1332 305 2.0
1332 312 2.0
1332 459 1.0
1332 488 1.0
1332 520 3.0
1332 528 1.0
1332 638 1.0
1332 1032 1.0
1332 1145 3.0
1332 1147 1.0
1332 1456 1.0
1332 1457 3.0
1334 66 3.0
1335 18 1.0
1335 300 1.0
1335 309 4.0
1335 626 2.0
1335 987 1.0
1335 1011 1.0
1336 641 2.0
1336 1182 1.0
1337 125 1.0
1337 216 3.0
1337 244 2.0
1337 336 1.0
1337 462 1.0
1337 471 1.0
1337 638 1.0
1338 67 1.0
1338 719 3.0
1340 716 1.0
1340 1204 1.0
1342 300 1.0
1342 1368 1.0
1343 299 1.0
1344 626 3.0
1346 80 1.0
1346 362 1.0
1346 641 3.0
1346 1145 2.0
1347 514 1.0
1348 80 1.0
1348 332 1.0
1348 970 1.0
1351 274 1.0
1351 337 2.0
1355 470 1.0
1355 763 1.0
1355 1146 1.0
1355 1173 1.0
1356 80 2.0
1356 376 1.0
1356 471 1.0
1356 719 3.0
1362 282 1.0
1363 452 1.0
1363 663 1.0
1363 748 6.0
1363 1158 1.0
1363 1335 2.0
1363 1533 1.0
1364 340 7.0
1364 886 1.0
1365 113 2.0
1365 340 4.0
1365 644 2.0
1367 9 1.0
1367 83 4.0
1367 309 3.0
1367 341 1.0
1367 628 2.0
1367 736 1.0
1367 951 2.0
1368 123 43.0
1368 125 6.0
1368 332 1.0
1368 347 51.0
1368 636 3.0
1368 944 6.0
1369 83 2.0
1369 87 2.0
1369 125 3.0
1369 344 1.0
1369 646 2.0
1369 669 1.0
1369 748 8.0
1370 125 4.0
1370 337 2.0
1370 344 1.0
1370 347 2.0
1370 748 5.0
1370 779 3.0
1370 903 1.0
1370 1368 3.0
1370 1777 1.0
1371 87 7.0
1371 98 2.0
1371 155 6.0
1371 215 1.0
1371 316 2.0
1371 325 3.0
1371 347 1.0
1371 545 1.0
1371 748 2.0
1371 796 2.0
1371 1366 1.0
1371 1368 4.0
1371 1370 2.0
1372 125 4.0
1372 344 3.0
1372 748 2.0
1372 1651 2.0
1373 781 2.0
1373 815 1.0
1374 145 1.0
1374 316 1.0
1374 388 3.0
1374 420 4.0
1374 650 1.0
1374 748 6.0
1375 83 7.0
1375 125 1.0
1375 317 2.0
1375 322 1.0
1375 336 1.0
1375 347 7.0
1375 348 2.0
1375 350 1.0
1375 357 1.0
1375 389 1.0
1375 451 1.0
1375 464 1.0
1375 465 1.0
1375 617 1.0
1375 636 1.0
1375 642 2.0
1375 646 1.0
1375 669 2.0
1375 748 6.0
1375 773 1.0
1375 775 2.0
1375 819 1.0
1375 1000 1.0
1375 1026 1.0
1375 1053 2.0
1375 1300 3.0
1375 1413 2.0
1375 1532 1.0
1375 1770 1.0
1375 1881 1.0
1376 332 4.0
1376 337 1.0
1376 552 1.0
1377 608 1.0
1379 731 1.0
1379 1115 3.0
1379 1188 1.0
1379 1836 1.0
1380 362 1.0
1380 445 4.0
1380 1002 5.0
1382 44 1.0
1382 66 1.0
1382 216 3.0
1382 218 1.0
1382 314 2.0
1382 444 1.0
1382 719 3.0
1382 1002 3.0
1382 1192 1.0
1382 1400 2.0
1382 1401 1.0
1382 1553 1.0
1384 5 1.0
1384 71 2.0
1384 232 3.0
1384 516 1.0
1384 526 2.0
1384 627 4.0
1384 818 1.0
1384 903 1.0
1384 1196 1.0
1384 1287 1.0
1384 1383 1.0
1386 1005 2.0
1387 123 3.0
1387 155 1.0
1387 303 3.0
1387 325 2.0
1387 457 5.0
1387 636 1.0
1387 756 1.0
1390 77 8.0
1390 451 3.0
1390 719 2.0
1391 451 1.0
1392 204 2.0
1392 287 1.0
1392 349 2.0
1392 475 1.0
1392 695 2.0
1392 978 3.0
1392 1650 2.0
1393 204 4.0
1393 493 1.0
1394 452 2.0
1398 244 1.0
1398 390 1.0
1398 395 3.0
1398 433 1.0
1398 787 1.0
1398 1015 1.0
1399 84 1.0
1399 868 1.0
1399 1015 4.0
1399 1165 2.0
1399 1260 1.0
1400 453 1.0
1401 719 1.0
1401 796 1.0
1402 92 2.0
1402 213 5.0
1402 458 1.0
1402 464 3.0
1402 796 1.0
1402 1111 5.0
1402 1356 1.0
1404 796 2.0
1404 1532 3.0
1405 125 1.0
1405 644 3.0
1405 796 2.0
1405 1538 1.0
1406 5 2.0
1406 21 22.0
1406 48 1.0
1406 71 2.0
1406 76 1.0
1406 77 4.0
1406 80 1.0
1406 83 1.0
1406 87 1.0
1406 105 6.0
1406 123 2.0
1406 125 1.0
1406 137 2.0
1406 178 1.0
1406 204 3.0
1406 207 3.0
1406 219 1.0
1406 266 2.0
1406 312 3.0
1406 336 2.0
1406 364 1.0
1406 429 1.0
1406 457 1.0
1406 458 5.0
1406 509 1.0
1406 519 1.0
1406 520 1.0
1406 521 1.0
1406 613 1.0
1406 617 1.0
1406 631 4.0
1406 632 3.0
1406 642 1.0
1406 669 1.0
1406 754 4.0
1406 762 2.0
1406 773 2.0
1406 780 1.0
1406 807 1.0
1406 820 1.0
1406 951 3.0
1406 1008 8.0
1406 1028 12.0
1406 1093 1.0
1406 1110 1.0
1407 18 1.0
1407 71 1.0
1410 29 1.0
1410 71 1.0
1410 89 1.0
1410 105 2.0
1410 162 2.0
1410 333 2.0
1410 545 1.0
1410 574 3.0
1410 781 1.0
1410 973 1.0
1410 978 2.0
1410 1183 1.0
1411 71 11.0
1411 155 11.0
1411 943 1.0
1411 1406 2.0
1414 45 1.0
1414 274 1.0
1414 318 3.0
1415 309 1.0
1417 72 1.0
1417 81 1.0
1417 91 2.0
1417 796 1.0
1418 72 1.0
1418 909 1.0
1419 275 1.0
1419 310 1.0
1420 343 2.0
1420 453 1.0
1421 74 3.0
1426 392 1.0
1427 274 1.0
1427 452 1.0
1430 21 15.0
1430 337 10.0
1431 21 11.0
1431 108 1.0
1431 227 2.0
1431 334 5.0
1431 335 9.0
1431 458 1.0
1431 574 2.0
1431 889 1.0
1431 960 1.0
1431 1582 1.0
1431 1669 1.0
1433 21 6.0
1433 228 3.0
1433 473 2.0
1434 91 1.0
1438 692 1.0
1438 1158 2.0
1439 479 1.0
1439 1461 3.0
1440 205 2.0
1441 63 1.0
1441 92 1.0
1441 205 1.0
1441 332 1.0
1441 548 1.0
1441 760 1.0
1442 238 2.0
1442 715 1.0
1442 766 1.0
1442 773 1.0
1442 947 1.0
1442 1031 1.0
1442 1035 1.0
1443 65 1.0
1443 94 2.0
1443 904 5.0
1443 1590 2.0
1444 583 4.0
1444 632 1.0
1445 1019 2.0
1445 1253 2.0
1446 144 1.0
1446 198 1.0
1446 318 1.0
1446 347 2.0
1446 519 5.0
1446 553 3.0
1446 631 1.0
1446 656 1.0
1446 769 3.0
1446 814 2.0
1446 825 1.0
1446 918 1.0
1446 922 2.0
1446 1489 2.0
1446 1681 1.0
1447 77 1.0
1447 123 3.0
1447 244 1.0
1447 383 2.0
1447 583 8.0
1447 731 2.0
1447 781 1.0
1449 583 2.0
1449 672 4.0
1450 207 1.0
1453 941 1.0
1454 75 1.0
1454 901 2.0
1455 100 1.0
1455 102 1.0
1455 224 1.0
1455 238 3.0
1455 336 1.0
1455 606 1.0
1455 638 1.0
1455 804 1.0
1455 1290 1.0
1455 1612 1.0
1455 1613 1.0
1455 1618 1.0
1455 1625 2.0
1455 1626 1.0
1455 1627 1.0
1455 1628 1.0
1455 1629 1.0
1455 1630 1.0
1455 1631 1.0
1458 7 4.0
1458 77 14.0
1458 90 1.0
1458 125 1.0
1458 599 1.0
1458 841 7.0
1458 903 1.0
1458 1068 4.0
1458 1117 1.0
1458 1119 3.0
1458 1232 4.0
1458 1370 1.0
1458 1405 1.0
1460 412 2.0
1460 519 1.0
1460 666 8.0
1463 325 1.0
1463 1444 1.0
1463 1461 1.0
1464 321 1.0
1464 324 1.0
1464 337 4.0
1464 347 1.0
1464 360 2.0
1464 617 1.0
1464 646 1.0
1464 695 1.0
1464 750 1.0
1464 810 2.0
1464 923 1.0
1464 983 1.0
1464 1031 1.0
1464 1444 1.0
1464 1525 1.0
1464 1532 1.0
1464 1645 2.0
1466 335 1.0
1467 1077 1.0
1468 599 1.0
1468 1077 1.0
1469 76 1.0
1470 754 2.0
1471 77 5.0
1471 318 1.0
1472 576 5.0
1472 596 1.0
1472 657 2.0
1474 209 4.0
1474 266 1.0
1474 521 2.0
1474 754 3.0
1474 1118 1.0
1475 209 3.0
1475 343 6.0
1475 636 2.0
1476 1290 1.0
1477 461 1.0
1477 812 1.0
1477 873 1.0
1477 920 1.0
1477 1031 1.0
1477 1111 1.0
1477 1289 2.0
1478 316 2.0
1479 87 1.0
1479 316 1.0
1481 83 1.0
1481 105 2.0
1481 125 2.0
1481 332 2.0
1481 337 3.0
1481 636 2.0
1482 631 1.0
1484 105 1.0
1484 152 1.0
1484 161 1.0
1484 342 1.0
1484 449 1.0
1484 457 9.0
1484 461 5.0
1484 545 1.0
1484 612 1.0
1484 628 1.0
1484 861 10.0
1484 1052 1.0
1484 1105 6.0
1484 1246 4.0
1484 1265 1.0
1484 1891 1.0
1488 60 1.0
1489 641 1.0
1489 642 1.0
1489 719 3.0
1489 720 2.0
1506 83 1.0
1506 300 1.0
1506 325 4.0
1506 344 2.0
1506 480 4.0
1506 490 18.0
1506 509 1.0
1506 719 3.0
1506 748 1.0
1506 796 1.0
1506 1170 2.0
1506 1246 1.0
1510 143 13.0
1510 326 1.0
1510 599 12.0
1511 82 3.0
1511 138 1.0
1511 377 2.0
1511 504 1.0
1511 516 1.0
1511 624 2.0
1511 748 1.0
1511 978 1.0
1511 1144 1.0
1511 1171 3.0
1511 1201 1.0
1511 1690 1.0
1513 9 1.0
1513 11 1.0
1513 175 1.0
1513 207 1.0
1513 232 1.0
1513 274 1.0
1513 303 1.0
1513 308 1.0
1513 332 8.0
1513 364 1.0
1513 447 1.0
1513 456 2.0
1513 522 2.0
1513 669 1.0
1513 736 1.0
1513 737 1.0
1513 748 2.0
1513 951 2.0
1513 990 1.0
1513 993 1.0
1513 1087 1.0
1513 1275 1.0
1515 1104 1.0
1516 114 3.0
1516 412 3.0
1516 612 1.0
1516 632 4.0
1516 1105 1.0
1517 632 1.0
1517 1201 2.0
1518 61 1.0
1518 105 2.0
1518 763 1.0
1518 1400 2.0
1519 92 3.0
1519 95 1.0
1519 213 1.0
1519 972 1.0
1519 1090 1.0
1520 83 1.0
1520 347 3.0
1520 450 1.0
1520 528 1.0
1520 985 2.0
1520 1272 1.0
1523 123 2.0
1523 951 3.0
1524 98 2.0
1524 498 1.0
1524 951 6.0
1524 964 1.0
1524 979 1.0
1525 586 1.0
1526 321 3.0
1528 419 1.0
1528 575 2.0
1528 1249 2.0
1528 1817 1.0
1529 274 1.0
1529 290 1.0
1529 322 17.0
1529 532 1.0
1529 658 1.0
1531 322 3.0
1532 461 2.0
1532 813 1.0
1532 865 1.0
1532 1363 1.0
1534 633 1.0
1535 93 7.0
1535 175 9.0
1535 395 2.0
1536 150 1.0
1536 163 7.0
1536 178 1.0
1536 377 2.0
1536 381 4.0
1536 382 1.0
1536 412 1.0
1536 633 4.0
1536 673 2.0
1536 861 2.0
1536 993 1.0
1536 1174 1.0
1536 1410 2.0
1537 83 5.0
1537 112 1.0
1537 499 7.0
1537 535 3.0
1537 767 2.0
1537 800 32.0
1538 83 1.0
1539 23 5.0
1541 290 1.0
1542 634 2.0
1542 1119 1.0
1542 1893 1.0
1543 87 7.0
1543 490 4.0
1543 840 1.0
1544 88 3.0
1544 123 1.0
1547 325 2.0
1547 464 1.0
1547 558 1.0
1547 958 1.0
1548 123 1.0
1548 130 3.0
1548 175 1.0
1548 332 2.0
1548 387 1.0
1548 388 1.0
1548 395 4.0
1548 486 5.0
1548 558 1.0
1548 757 2.0
1548 901 1.0
1548 978 1.0
1548 979 2.0
1548 1099 1.0
1548 1233 3.0
1548 1410 5.0
1548 1839 1.0
1549 89 2.0
